EngineID,Cycle,Max_Cycle,OpSetting_1,OpSetting_2,Sensor_1_TotalTemp,Sensor_2_LPC,Sensor_3_HPC,Sensor_4_LPT,Sensor_5_Bypass,RUL,Sensor_1_TotalTemp_rolling_mean_5,Sensor_1_TotalTemp_rolling_std_5,Sensor_2_LPC_rolling_mean_5,Sensor_2_LPC_rolling_std_5,Sensor_3_HPC_rolling_mean_5,Sensor_3_HPC_rolling_std_5,Sensor_4_LPT_rolling_mean_5,Sensor_4_LPT_rolling_std_5,Sensor_5_Bypass_rolling_mean_5,Sensor_5_Bypass_rolling_std_5,degradation_acceleration,RUL_LSTM_Pred
3,224,230,0.0042,0.0003,490.81,658.93,1536.69,50.5,507.37,6,491.254,1.3566613431629428,660.342,2.8400651400950316,1532.868,3.913868929828078,50.352000000000004,0.5722499453909914,507.51800000000003,1.278405256551051,0.0,71.37274169921875
3,225,230,0.0042,0.0007,490.54,659.81,1525.04,50.15,506.72,5,491.496,0.9845455804747555,660.5600000000001,2.723894271072701,1530.504,4.434876548435777,50.282000000000004,0.5710253934808787,507.26599999999996,1.2887125358189588,0.0,71.37274932861328
3,226,230,0.001,0.0003,491.76,659.28,1527.93,49.53,507.6,4,491.64,0.9533362470986863,660.8439999999999,2.4302016377210904,1530.556,4.3946820135097315,50.266,0.5951722439764743,506.954,0.818645222288872,0.0,71.37274169921875
3,227,230,0.001,0.0003,491.29,660.86,1531.22,50.89,506.29,3,491.43,0.872840191577156,660.042,1.024582841933005,1530.564,4.3961380778890415,50.440000000000005,0.6313477647065782,507.088,0.559526585585188,0.0,71.37275695800781
3,228,230,-0.0007,0.0007,488.57,661.44,1529.23,49.92,505.72,2,490.59400000000005,1.2237360826720043,660.0640000000001,1.059731097960007,1530.022,4.350904503647972,50.198,0.5234214363206675,506.74000000000007,0.7713300201444637,0.0,71.37274169921875
3,229,230,-0.0007,0.0003,488.16,662.89,1525.98,50.62,507.26,1,490.064,1.6173527753814125,660.856,1.4191652475953649,1527.88,2.482750490858347,50.221999999999994,0.5431114066192956,506.718,0.7501466523127457,0.0,71.37274169921875
3,230,230,0.0042,0.0003,487.73,663.91,1527.94,50.6,506.42,0,489.50200000000007,1.8778365211153247,661.676,1.7977013100015022,1528.46,1.9308158896847616,50.312,0.5650398216055125,506.658,0.7618530041785787,0.0,71.37273406982422
4,1,199,0.0042,0.0007,517.99,642.16,1580.43,48.73,521.32,198,517.99,0.0,642.16,0.0,1580.43,0.0,48.73,0.0,521.32,0.0,0.0,
4,2,199,0.0,0.0001,521.83,639.37,1583.06,48.13,521.46,197,519.9100000000001,2.715290039756325,640.765,1.972827919510442,1581.745,1.8596908345206167,48.43,0.42426406871192446,521.3900000000001,0.09899494936606681,0.0,
4,3,199,0.001,0.0007,516.68,643.45,1575.71,47.56,520.39,196,518.8333333333334,2.6765711896629183,641.66,2.085449591814702,1579.7333333333333,3.7241956626005797,48.14000000000001,0.5850640990524003,521.0566666666667,0.5815783122962928,0.0,
4,4,199,-0.0007,0.0003,515.07,641.8,1582.04,47.81,521.51,195,517.8925,2.883867484241743,641.6949999999999,1.7042006924068747,1580.31,3.252168507319346,48.057500000000005,0.5053958844312031,521.1700000000001,0.5261812108643689,0.0,
4,5,199,0.001,0.0007,517.85,643.04,1579.74,47.64,520.97,194,517.884,2.497574823704007,641.9639999999999,1.5937471568602304,1580.196,2.8279727721461154,47.974000000000004,0.47584661394192895,521.13,0.4643813088400803,0.0,
4,6,199,0.0,0.0007,520.99,641.11,1578.3,47.7,522.49,193,518.484,2.8630193851945958,641.754,1.6302239110012031,1579.77,2.9420401084960788,47.76800000000001,0.2219684662288814,521.3639999999999,0.7749709671981261,0.0,
4,7,199,0.0,0.0003,518.23,640.7,1585.12,46.86,520.65,192,517.7639999999999,2.1831353599811516,642.02,1.19417335424971,1580.182,3.5906851713843677,47.514,0.37680233544924174,521.202,0.8324181641458877,0.0,
4,8,199,0.001,0.0007,517.83,640.98,1585.83,47.45,521.28,191,517.994,2.0993522810619414,641.5260000000001,0.9381790873814553,1582.206,3.278350194838975,47.492,0.3766563420413932,521.38,0.7000000000000074,0.0,
4,9,199,-0.0007,0.0003,520.57,638.23,1587.94,48.02,522.69,190,519.094,1.5544388054857696,640.812,1.7146632322412099,1583.386,4.1496843253435785,47.534,0.4290454521376524,521.6160000000001,0.9193367174218902,0.0,
4,10,199,-0.0007,0.0007,517.67,635.77,1568.38,47.79,519.25,189,519.058,1.592080399979883,639.3580000000001,2.326342623088847,1581.114,7.983675845122912,47.564,0.44331704230719793,521.272,1.4115310836109842,0.0,
4,11,199,0.0042,0.0007,517.81,638.47,1580.5,47.27,522.03,188,518.422,1.2187370512133884,638.83,2.119705168177834,1581.554,7.849310797770685,47.478,0.45196238781562664,521.18,1.32461315107467,0.0,
4,12,199,-0.0007,0.0003,519.98,638.16,1580.93,46.88,521.82,187,518.772,1.3891796140169206,638.3219999999999,1.8462312964522374,1580.716,7.5928999730010185,47.482000000000006,0.44516289153522376,521.414,1.3108508687108464,0.0,
4,13,199,0.0,0.0003,515.67,640.74,1577.1,48.2,521.72,186,518.3399999999999,1.9698477098497813,638.274,1.7610025553643291,1578.97,7.111406330677329,47.632000000000005,0.5465070905303974,521.5020000000001,1.3143705717947227,0.0,
4,14,199,-0.0007,0.0001,516.61,643.48,1588.02,47.75,522.53,185,517.548,1.6128298112326065,639.324,2.915155227427835,1578.986,7.1366784991336845,47.578,0.5107543440833371,521.47,1.2797069977146889,0.0,
4,15,199,0.001,0.0003,517.56,641.28,1578.48,47.99,522.84,184,517.5260000000001,1.611499301892686,640.426,2.1860649578637585,1581.0059999999999,4.2159079686349115,47.61800000000001,0.5385814701602721,522.188,0.4799687489828246,0.0,
4,16,199,-0.0007,0.0007,517.17,650.64,1580.0,47.4,521.61,183,517.3979999999999,1.608716880001159,642.86,4.743247832445606,1580.906,4.236788878384101,47.644000000000005,0.5204132972936036,522.104,0.5466534551250124,0.0,
4,17,199,0.0042,0.0001,515.44,642.64,1589.4,47.66,522.21,182,516.49,0.9214933532049538,643.7560000000001,3.9980595293216687,1582.6,5.692117356485345,47.8,0.3074898372304413,522.182,0.5233259022828245,0.0,
4,18,199,0.001,0.0007,515.63,637.26,1582.01,46.84,520.8,181,516.482,0.930521359239478,643.0600000000001,4.863578929142607,1583.5819999999999,4.870248453621513,47.528,0.43871402986455715,521.9979999999999,0.8097345243968469,0.0,
4,19,199,0.0,0.0003,519.41,644.09,1571.23,48.28,520.87,180,517.042,1.6164993040520612,643.182,4.884354614480808,1580.224,6.545466369938825,47.634,0.5545087916345423,521.6659999999999,0.8747742565943617,0.0,
4,20,199,0.0042,0.0001,518.48,641.68,1579.29,47.69,520.8,179,517.226,1.7379959723776197,643.2620000000001,4.848558548682277,1580.386,6.501386775142692,47.574,0.5216128832764771,521.258,0.6325108694720258,0.0,
4,21,199,0.0,0.0007,522.85,640.8,1589.96,47.66,521.06,178,518.362,3.0518961319155213,641.294,2.563957877969181,1582.3780000000002,7.757968161832192,47.626,0.5128157563881981,521.148,0.6031334843965066,0.0,
4,22,199,0.0042,0.0001,517.81,641.48,1579.31,47.38,521.12,177,518.836,2.640999810677973,641.062,2.462177897715806,1580.36,6.717268790215249,47.57,0.5233545643251805,520.93,0.1503329637846106,0.0,
4,23,199,0.0,0.0003,521.46,638.52,1576.26,48.29,521.39,176,520.0020000000001,2.104084123793774,641.3140000000001,1.996141277565363,1579.21,6.854958059681968,47.86,0.40638651552432364,521.048,0.23209911675883954,0.0,
4,24,199,0.0,0.0003,519.33,639.88,1578.54,48.21,520.14,175,519.9860000000001,2.1100071089930004,640.472,1.29842982097625,1580.672,5.339547733656889,47.846,0.38914007760702507,520.902,0.4747841614884599,0.0,
4,25,199,-0.0007,0.0003,519.14,640.88,1586.8,48.18,519.44,174,520.1179999999999,2.010539728530874,640.3120000000001,1.1535683768205913,1582.174,5.882293770290799,47.944,0.40153455642074193,520.6299999999999,0.8152913589634094,0.0,
4,26,199,0.001,0.0007,519.89,642.05,1575.28,48.05,522.51,173,519.5260000000001,1.323340470174318,640.562,1.395786516627973,1579.2379999999998,4.533499751847214,48.022,0.36914766693018985,520.92,1.1819263936473663,0.0,
4,27,199,-0.0007,0.0007,522.34,647.34,1581.37,47.69,521.01,172,520.432,1.4030930118850573,641.734,3.3920318394732827,1579.65,4.634166591739987,48.083999999999996,0.2366009298375744,520.8979999999999,1.1782911355010186,0.0,
4,28,199,-0.0007,0.0007,516.72,645.57,1576.3,48.3,521.9,171,519.484,2.0064471086976616,643.144,3.180727904112589,1579.658,4.626880158378767,48.086,0.2388095475478418,521.0,1.2513392825290193,0.0,
4,29,199,0.0,0.0001,517.17,641.08,1587.27,47.97,521.7,170,519.052,2.2639059167733757,643.384,2.906308655322142,1581.404,5.6365352833102,48.038,0.23166786570433737,521.312,1.175487133064481,0.0,
4,30,199,0.0042,0.0007,519.66,645.09,1578.44,48.09,521.33,169,519.1560000000001,2.280839757633451,644.226,2.592398503317035,1579.732,4.8159287785430225,48.019999999999996,0.2211334438749649,521.6899999999999,0.5719702789481913,0.0,
4,31,199,-0.0007,0.0003,516.73,644.47,1580.34,46.99,523.15,168,518.5240000000001,2.4575658689039845,644.71,2.2932182626170485,1580.744,4.129204523876251,47.808,0.5076613044146563,521.818,0.8194327306130647,0.0,71.37281036376953
4,32,199,0.0,0.0003,520.48,647.81,1571.23,47.99,521.23,167,518.152,1.7840039237630423,644.804,2.4333269406309275,1578.716,5.868596936235905,47.868,0.5079566910672534,521.862,0.7695908003607818,0.0,71.37281799316406
4,33,199,0.001,0.0001,518.98,640.35,1585.44,48.79,524.22,166,518.604,1.6081138019436476,643.76,3.061290577517943,1580.5439999999999,6.333026922412396,47.966,0.6417787780847839,522.326,1.308751313275296,0.0,71.37281036376953
4,34,199,0.0,0.0001,515.55,646.01,1581.51,48.4,520.3,165,518.28,2.0669905660166528,644.746,2.761572016080743,1579.392,5.231813261193353,48.05200000000001,0.6706116610975406,522.046,1.5946880572701316,0.0,71.37281799316406
4,35,199,0.0042,0.0007,516.22,649.42,1580.67,47.15,521.55,164,517.592,2.0653256401841866,645.6120000000001,3.4814968045368406,1579.838,5.22541577293132,47.864000000000004,0.7801153760822782,522.0899999999999,1.5728795249477943,0.0,71.37281036376953
4,36,199,0.001,0.0003,517.3,637.49,1578.51,46.97,520.65,163,517.7059999999999,2.0211086066815342,644.216,5.084336731570786,1579.4720000000002,5.245514274120206,47.86,0.7857480512225254,521.5899999999999,1.5488544153664654,0.0,71.37281036376953
4,37,199,0.0,0.0007,517.69,642.94,1577.74,48.88,523.32,162,517.1479999999999,1.3311536350107527,643.242,4.673592836351896,1580.774,3.02716534071086,48.038,0.9130553104823416,522.008,1.7018724981619753,0.0,71.37281799316406
4,38,199,0.001,0.0003,518.33,635.71,1575.03,47.8,521.53,161,517.018,1.122973730771292,642.3140000000001,5.732174979883251,1578.6920000000002,2.5594569736560535,47.839999999999996,0.8108329051043731,521.47,1.169807676500814,0.0,71.37281036376953
4,39,199,0.0,0.0007,520.67,643.97,1578.67,47.72,522.04,160,518.042,1.6570666854420462,641.906,5.469938756512689,1578.1240000000003,2.0401911675123303,47.70399999999999,0.7480173794772359,521.818,0.9777883206502751,0.0,71.37281799316406
4,40,199,0.0,0.0003,517.03,642.4,1577.54,49.16,519.4,159,518.204,1.462593586749884,640.502,3.6608974309586335,1577.498,1.461940491262824,48.105999999999995,0.9004332290625495,521.388,1.4726404856583841,0.0,71.37281036376953
4,41,199,0.001,0.0003,514.93,640.65,1576.5,47.68,521.0,158,517.73,2.081778086156699,641.134,3.2619518696632617,1577.096,1.388607215879617,48.248,0.7129656373206327,521.458,1.4366697602442047,0.0,71.37281036376953
4,42,199,-0.0007,0.0003,516.68,648.88,1581.78,48.53,519.33,157,517.528,2.134951990093069,642.322,4.802173466254616,1577.904,2.548220948033111,48.178,0.6497845796877691,520.66,1.2382851044892638,0.0,71.37281036376953
4,43,199,-0.0007,0.0003,520.51,643.82,1572.85,47.54,521.58,156,517.9639999999999,2.5263966434434377,643.9440000000001,3.0665338739365624,1577.4679999999998,3.2521638950080183,48.126,0.696333253550344,520.6700000000001,1.2472369462135189,0.0,71.37281036376953
4,44,199,0.001,0.0003,517.14,639.38,1579.05,48.6,520.25,155,517.258,2.0245419234983704,643.026,3.68206192234736,1577.544,3.2914783912390844,48.30200000000001,0.6790581712931653,520.3120000000001,0.9850228423747491,0.0,71.37281036376953
4,45,199,0.0,0.0003,515.26,644.4,1584.29,47.33,520.86,154,516.9039999999999,2.2197139455350077,643.426,3.7056146588657044,1578.894,4.46461980464153,47.936,0.5880731247047444,520.604,0.8548859573066065,0.0,71.37281036376953
4,46,199,0.0042,0.0007,515.99,641.31,1578.36,48.89,521.03,153,517.116,2.0262354256113637,643.558,3.5920217148564695,1579.2659999999998,4.2893274531094585,48.178000000000004,0.6955357647166793,520.61,0.858457919760795,0.0,71.37281036376953
4,47,199,0.0,0.0007,517.65,646.97,1578.46,48.58,520.15,152,517.3100000000001,2.0204826156149926,643.176,2.9239921340524,1578.6019999999999,4.053340597580768,48.188,0.7021894331304168,520.774,0.5887529193134535,0.0,71.37281036376953
4,48,199,0.0042,0.0001,515.39,641.62,1585.48,48.65,519.04,151,516.286,1.0645327613571165,642.7360000000001,2.968051549417593,1581.1280000000002,3.4654105095939522,48.41,0.6163197222221842,520.266,0.7831538801538124,0.0,71.37281036376953
4,49,199,-0.0007,0.0001,514.38,642.98,1578.54,48.28,520.44,150,515.734,1.2158248229094133,643.456,2.315281840295131,1581.026,3.5483770938280825,48.346,0.6082187106625594,520.3040000000001,0.7867845956804137,0.0,71.37281036376953
4,50,199,0.0,0.0001,517.03,648.18,1575.88,48.42,520.85,149,516.088,1.2981987521187321,644.212,3.1626523678710723,1579.344,3.6071429137197106,48.564,0.23201293067421705,520.302,0.7850286618971222,0.0,71.37281036376953
4,51,199,-0.0007,0.0003,511.59,645.17,1583.46,48.99,520.13,148,515.208,2.4026901589682423,644.984,2.7168787238300887,1580.364,3.9628626017062123,48.583999999999996,0.2685702887514559,520.122,0.6713195960196281,0.0,71.37281036376953
4,52,199,0.0042,0.0001,513.97,646.5,1575.72,47.8,519.1,147,514.472,1.9970277914949006,644.89,2.637972706454814,1579.816,4.451323398720866,48.428000000000004,0.44200678727823844,519.912,0.8102283628705903,0.0,71.37281036376953
4,53,199,0.0042,0.0003,517.73,643.13,1575.79,48.31,518.77,146,514.9399999999999,2.4813907390822156,645.192,2.2239761689371975,1577.878,3.3393741928680614,48.36,0.4251470333896553,519.8580000000001,0.8881272431357836,0.0,71.37281036376953
4,54,199,0.0,0.0007,514.9,648.61,1573.85,48.81,520.04,145,515.044,2.4628804274675966,646.318,2.2491487278525213,1576.94,3.7414235258775776,48.466,0.4644674369641346,519.778,0.8392675377970727,0.0,71.37281036376953
4,55,199,0.0,0.0001,518.67,642.72,1583.97,47.53,521.81,144,515.3720000000001,2.8691845531444913,645.226,2.4367457807495185,1578.558,4.774952355782809,48.288000000000004,0.6281878699879665,519.97,1.1845885361592368,0.0,71.37281036376953
4,56,199,0.001,0.0007,515.55,642.49,1568.92,47.92,520.47,143,516.164,1.969817250407501,644.6899999999999,2.7293314199636165,1575.65,5.426320115878239,48.074,0.49802610373352996,520.038,1.2056409083968105,0.0,71.37281799316406
4,57,199,0.0042,0.0007,516.65,648.38,1581.42,48.03,519.87,142,516.6999999999999,1.541654954911449,645.066,3.1396703648632567,1576.7900000000002,6.011859113451441,48.12,0.47655010229775807,520.192,1.1004635386962573,0.0,71.37281036376953
4,58,199,0.001,0.0007,515.32,645.65,1575.42,48.49,519.67,141,516.218,1.5156417782586016,645.5699999999999,2.9475837562316216,1576.716,6.029496662242114,48.156,0.5006795382278034,520.372,0.8562242696863221,0.0,71.37281036376953
4,59,199,-0.0007,0.0007,514.39,648.64,1581.4,48.38,517.81,140,516.116,1.6386823975385925,645.576,2.9553392360269735,1578.226,6.077514294511737,48.07,0.38347098977627975,519.9259999999999,1.448406020423783,0.0,71.37281036376953
4,60,199,0.0,0.0007,514.92,644.11,1584.11,48.3,520.25,139,515.366,0.842039191488535,645.854,2.6712412844968676,1578.2540000000001,6.110824821576392,48.224000000000004,0.24027068069161311,519.6139999999999,1.0559734845155302,0.0,71.37281036376953
4,61,199,0.0042,0.0007,514.82,646.27,1575.0,48.95,519.96,138,515.22,0.8651300480289742,646.61,1.9066331582138736,1579.47,4.044762044916736,48.43,0.33667491739068983,519.512,0.9740739191662195,0.0,71.37281036376953
4,62,199,-0.0007,0.0007,514.26,644.69,1577.25,48.13,520.75,137,514.742,0.4266380198746589,645.8720000000001,1.75864152117492,1578.636,3.9714141058313297,48.45,0.3087879531329377,519.6879999999999,1.1230405157428163,0.0,71.37281036376953
4,63,199,0.0042,0.0007,518.15,645.74,1580.96,49.2,519.82,136,515.308,1.6129693115501407,645.89,1.756260231287048,1579.744,3.6058466412203565,48.592,0.4586610949274405,519.7180000000001,1.1244420838797784,0.0,71.37281036376953
4,64,199,0.0,0.0003,512.94,641.17,1574.03,48.19,518.75,135,515.018,1.9203437192342656,644.396,1.9933338907469706,1578.27,4.214635215531047,48.554,0.4875756351583174,519.9060000000001,0.7377872322017079,0.0,71.37281036376953
4,65,199,-0.0007,0.0003,512.81,645.7,1574.17,48.94,518.69,134,514.596,2.1636843577570537,644.7139999999999,2.0619481079795663,1576.282,2.915316449373389,48.682,0.48823150246583297,519.594,0.8733441475156207,0.0,71.37281036376953
4,66,199,0.0,0.0007,517.33,644.53,1576.3,49.64,518.89,133,515.098,2.4945280114688324,644.366,1.871745174963856,1576.542,2.829093494387914,48.82000000000001,0.6527250569727304,519.38,0.8921322771875043,0.0,71.372802734375
4,67,199,-0.0007,0.0007,514.95,648.87,1565.79,49.8,520.44,132,515.2360000000001,2.4553574077927336,645.202,2.7703916690606225,1574.25,5.496658075592852,49.154,0.6384982380555788,519.318,0.7763826376212967,0.0,71.37281036376953
4,68,199,0.0,0.0001,514.66,649.44,1566.33,46.99,520.06,131,514.538,1.83844227540667,645.942,3.3776278658254526,1571.324,4.892543305886072,48.712,1.1548463101209785,519.366,0.8212977535582129,0.0,71.372802734375
4,69,199,0.001,0.0001,511.77,648.05,1570.61,47.72,518.64,130,514.304,2.1420737615690184,647.318,2.111769400289832,1570.6399999999999,4.652848589839184,48.618,1.2249571421074417,519.344,0.8431073478506524,0.0,71.37281036376953
4,70,199,-0.0007,0.0003,515.26,647.8,1559.54,48.1,518.25,129,514.7940000000001,1.989680878935762,647.738,1.9085780046936882,1567.714,6.215660061486522,48.45,1.2273548794053075,519.256,0.9452142614242443,0.0,71.37281036376953
4,71,199,0.001,0.0003,514.53,647.7,1577.87,48.61,518.99,128,514.234,1.4058556113635372,648.3720000000001,0.7535051426503641,1568.028,6.772549003141957,48.24400000000001,1.0515369703438866,519.2760000000001,0.9365521875473758,0.0,71.372802734375
4,72,199,-0.0007,0.0007,514.79,652.07,1571.05,48.72,517.45,127,514.202,1.3871805938674002,649.0120000000001,1.8473142667128168,1569.08,6.746480563965382,48.028,0.7062365042958243,518.6780000000001,0.9617536066995467,0.0,71.37281036376953
4,73,199,0.0,0.0001,512.28,645.59,1585.83,48.55,519.44,126,513.726,1.5849700312631185,648.242,2.356516496865785,1572.98,9.73408958249188,48.339999999999996,0.4193447269252453,518.5540000000001,0.7572516094401043,0.0,71.372802734375
4,74,199,0.0042,0.0007,511.48,647.51,1573.13,47.8,520.49,125,513.668,1.6770718529634203,648.134,2.3797751994675025,1573.484,9.645536791696914,48.355999999999995,0.39029476040552963,518.924,1.156494703835592,0.0,71.37281036376953
4,75,199,-0.0007,0.0007,513.62,643.38,1568.64,47.65,518.99,124,513.3399999999999,1.4300524465914106,647.25,3.210724217369123,1575.3039999999999,6.793613177094054,48.266,0.500429815258847,519.0719999999999,1.0943582594378405,0.0,71.37281036376953
4,76,199,-0.0007,0.0001,517.31,641.34,1577.17,48.32,519.71,123,513.896,2.290159383100238,645.978,4.11918317145531,1575.164,6.73446954109867,48.20799999999999,0.4662295571925911,519.216,1.127732237723064,0.0,71.37281036376953
4,77,199,0.0,0.0007,510.74,647.06,1557.99,48.93,519.02,122,513.086,2.5913278449478176,644.9759999999999,2.5936904210025826,1572.5520000000001,10.311654571404917,48.25,0.5291030145444293,519.5300000000001,0.6151828996323114,0.0,71.37281036376953
4,78,199,0.0,0.0003,515.0,647.69,1566.86,48.76,519.92,121,513.6299999999999,2.6643010340428903,645.396,2.8729653670033417,1568.7580000000003,7.236060392227467,48.291999999999994,0.5659240231691929,519.626,0.6347676740351954,0.0,71.372802734375
4,79,199,0.001,0.0007,512.43,646.44,1560.81,48.21,518.44,120,513.82,2.5015495197981026,645.182,2.7114424205578573,1566.2939999999999,7.468971147350552,48.373999999999995,0.5030208743183627,519.216,0.5981889333646198,0.0,71.372802734375
4,80,199,0.0042,0.0003,514.91,649.53,1570.46,48.65,519.24,119,514.078,2.5419618407840443,646.412,3.061906268976974,1566.658,7.653944734576811,48.574,0.3017117829983165,519.2660000000001,0.5848760552458258,0.0,71.372802734375
4,81,199,-0.0007,0.0007,517.6,648.16,1576.41,48.24,517.11,118,514.136,2.6357219124942555,647.7760000000001,1.1756827803452887,1566.506,7.396203755978859,48.55800000000001,0.3201093563144037,518.7459999999999,1.0568254349700414,0.0,71.372802734375
4,82,199,0.0042,0.0007,511.13,641.37,1571.0,48.41,517.65,117,514.214,2.5130121368593525,646.638,3.1455476470720956,1569.1080000000002,5.758408634333281,48.454,0.24460171708312706,518.472,1.1421777444861438,0.0,71.37281036376953
4,83,199,0.001,0.0007,510.81,641.17,1572.75,48.74,519.33,116,513.376,2.8600314683587134,645.3340000000001,3.868724596039557,1570.286,5.785959730240749,48.45,0.23843238035135714,518.354,0.9731546639663458,0.0,71.372802734375
4,84,199,0.0,0.0001,511.1,645.3,1572.11,48.51,518.67,115,513.1099999999999,3.026986950748546,645.106,3.8205405376728425,1572.546,2.340070511752728,48.510000000000005,0.19710403344431857,518.4,0.9836157786450318,0.0,71.37281036376953
4,85,199,0.0,0.0007,511.55,649.78,1570.18,49.35,517.97,114,512.438,2.8976835576028344,645.156,3.8938451433000685,1572.4900000000002,2.4049220361530264,48.65,0.43110323589603183,518.146,0.8698735540291542,0.0,71.372802734375
4,86,199,0.001,0.0001,512.38,651.45,1563.03,48.24,518.47,113,511.39400000000006,0.6110891915272251,645.814,4.718943737744859,1569.814,3.91965942397623,48.65,0.43110323589603183,518.4179999999999,0.649707626551754,0.0,71.372802734375
4,87,199,-0.0007,0.0003,514.75,645.53,1564.73,48.8,516.84,112,512.118,1.5863385515083763,646.646,4.060299250055481,1568.56,4.416808802739979,48.727999999999994,0.41166734142998845,518.2560000000001,0.929720388073384,0.0,71.372802734375
4,88,199,0.0,0.0003,508.59,644.03,1566.16,48.37,518.06,111,511.674,2.2257650370157225,647.2180000000001,3.208000935162078,1567.2419999999997,3.7931214059078906,48.653999999999996,0.44116890189589547,518.002,0.7106124119370933,0.0,71.372802734375
4,89,199,0.0,0.0007,511.56,646.15,1566.5,49.17,518.36,110,511.76599999999996,2.2055226138041837,647.3879999999999,3.1017124302553647,1566.1200000000001,2.650933797731099,48.786,0.48397313975058454,517.94,0.648575361850111,0.0,71.372802734375
4,90,199,0.0,0.0001,512.14,651.65,1582.27,47.69,517.14,109,511.884,2.206859759930767,647.762,3.5435180259172463,1568.538,7.797677218246536,48.45399999999999,0.5632317462643749,517.774,0.738904594652722,0.0,71.372802734375
4,91,199,0.001,0.0007,515.98,648.78,1570.47,48.2,517.54,108,512.604,2.8905068759651855,647.2279999999998,3.009787367905013,1570.026,7.168314306722738,48.446,0.5673006257708662,517.588,0.6287447812895001,0.0,71.37281036376953
4,92,199,0.0042,0.0001,515.75,643.01,1567.06,48.63,518.07,107,512.804,3.1029067017881906,646.7239999999999,3.531059331135743,1570.492,6.80445956707566,48.412,0.545453939393616,517.8340000000001,0.48772943318911227,0.0,71.372802734375
4,93,199,0.0,0.0003,508.51,649.99,1562.91,48.79,518.77,106,512.7879999999999,3.130154948241712,647.9159999999999,3.3977315962271377,1569.8419999999999,7.44665495373358,48.496,0.56919241034998,517.976,0.6472480204674652,0.0,71.372802734375
4,94,199,0.0042,0.0001,508.98,649.41,1572.82,48.62,517.7,105,512.2719999999999,3.565567276044861,648.568,3.285044900758578,1571.106,7.271893151028101,48.385999999999996,0.44623984582286197,517.8439999999999,0.6158977187804479,0.0,71.372802734375
4,95,199,0.0042,0.0003,510.27,651.39,1565.54,49.28,517.69,104,511.89799999999997,3.6791398451271125,648.516,3.225582118005986,1567.76,3.93346539325795,48.704,0.3891400776070646,517.954,0.49621567891293666,0.0,71.372802734375
4,96,199,0.0,0.0003,513.92,647.44,1560.24,49.01,516.73,103,511.486,3.1906629405190765,648.248,3.253708653214051,1565.714,4.7477447277576434,48.866,0.2802320467042351,517.792,0.7383224227929729,0.0,71.372802734375
4,97,199,0.0042,0.0001,506.8,655.08,1569.6,48.54,517.7,102,509.696,2.6682260024221107,650.662,2.848204697699851,1566.2220000000002,5.053792635234664,48.848,0.30128060010568836,517.7180000000001,0.7218517853401909,0.0,71.372802734375
4,98,199,0.0,0.0001,511.75,647.84,1564.79,49.24,517.32,101,510.34399999999994,2.701412593440995,650.232,3.1239670292753665,1566.598,4.809825360650173,48.938,0.34383135400956544,517.4280000000001,0.4229302542957246,0.0,71.372802734375
4,99,199,0.001,0.0007,512.27,651.63,1569.25,48.7,518.23,100,511.00200000000007,2.686758269737284,650.676,3.135670582188036,1565.884,3.818000785745229,48.954,0.3267720918316794,517.534,0.5541931071374966,0.0,71.372802734375
4,100,199,0.001,0.0003,508.38,650.24,1566.55,49.36,517.82,99,510.62399999999997,2.9368060882532996,650.446,3.112294973166825,1566.0859999999998,3.8219667711731646,48.970000000000006,0.3479942528261808,517.5600000000001,0.5662596577531684,0.0,71.372802734375
4,101,199,0.001,0.0007,511.92,652.6,1562.72,49.17,517.11,98,510.224,2.4756473900783393,651.4780000000001,2.6937000575415952,1566.5819999999999,2.930609151687339,49.002,0.3597499131341857,517.6360000000001,0.4379840179718812,0.0,71.372802734375
4,102,199,-0.0007,0.0001,512.48,652.73,1564.58,48.82,519.0,97,511.36,1.6903106223418671,651.008,2.031789851337843,1565.578,2.4603597297856132,49.058,0.28358420266308476,517.896,0.7559298909283629,0.0,71.37279510498047
4,103,199,-0.0007,0.0007,508.52,642.1,1567.61,49.33,517.34,96,510.71399999999994,2.0769882041075345,649.86,4.450825766079759,1566.142,2.5559284027437803,49.07600000000001,0.30038308873846237,517.9,0.7521635460449936,0.0,71.372802734375
4,104,199,-0.0007,0.0001,506.58,649.5,1567.49,47.94,516.66,95,509.576,2.522356041482246,649.434,4.339605972896559,1565.7899999999997,2.1017254815867776,48.924,0.5904489817080284,517.586,0.8942482876689017,0.0,71.372802734375
4,105,199,-0.0007,0.0001,512.83,652.65,1561.58,48.49,517.26,94,510.466,2.767973988317452,649.9159999999999,4.5787585653755,1564.7959999999998,2.732916025045136,48.75,0.5570906568952956,517.4739999999999,0.8926813541228843,0.0,71.372802734375
4,106,199,0.001,0.0003,508.47,651.21,1562.23,49.62,516.81,93,509.776,2.7448187554011665,649.6379999999999,4.414302889471843,1564.6979999999999,2.8329260491492336,48.839999999999996,0.6673454877348309,517.414,0.9324591143844487,0.0,71.372802734375
4,107,199,0.0042,0.0007,515.55,650.15,1561.87,48.07,515.56,92,510.39,3.683700585009844,649.1220000000001,4.102276197429825,1564.156,3.1071176353570604,48.69,0.751897599411,516.726,0.7129375849245722,0.0,71.37279510498047
